Transaction_Id,Time_stamp,Card_id,Merchant_ID,Registered_Address_Location,Merchant_Location,Amount_usd
TX_000228,2026-02-05 19:43:30,CARD_01,M_00139,"(53.561034, 9.989552)","(53.564739, 9.984392)",76.21
TX_000229,2026-02-05 22:16:56,CARD_01,M_00052,"(53.561034, 9.989552)","(53.51895, 9.999239)",49.72
TX_000230,2026-02-06 00:06:49,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",24.88
TX_000231,2026-02-06 02:09:29,CARD_01,M_00110,"(53.561034, 9.989552)","(53.559976, 10.016939)",30.53
TX_000232,2026-02-06 05:14:56,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",0.5
TX_000233,2026-02-06 07:23:25,CARD_01,M_00146,"(53.561034, 9.989552)","(53.550855, 9.966782)",46.59
TX_000234,2026-02-06 15:07:35,CARD_01,M_00052,"(53.561034, 9.989552)","(53.51895, 9.999239)",18.5
TX_000235,2026-02-06 17:48:12,CARD_01,M_00226,"(53.561034, 9.989552)","(53.550941, 10.038098)",12.38
TX_000236,2026-02-06 20:59:37,CARD_01,M_00110,"(53.561034, 9.989552)","(53.559976, 10.016939)",3.34
TX_000237,2026-02-07 05:23:43,CARD_01,M_00376,"(53.561034, 9.989552)","(53.559692, 9.999931)",6.33
TX_000238,2026-02-07 10:24:41,CARD_01,M_00027,"(53.561034, 9.989552)","(53.537059, 9.98387)",4.38
TX_000239,2026-02-07 15:22:42,CARD_01,M_00019,"(53.561034, 9.989552)","(53.552841, 9.98473)",4.19
TX_000240,2026-02-07 07:12:00,CARD_01,M_00040,"(53.561034, 9.989552)","(53.573956, 10.016258)",5.34
TX_000241,2026-02-07 10:05:36,CARD_01,M_00359,"(53.561034, 9.989552)","(53.560966, 9.999245)",0.5
TX_000242,2026-02-07 11:03:36,CARD_01,M_00169,"(53.561034, 9.989552)","(53.568546, 9.9992)",91.19
TX_000243,2026-02-06 20:03:00,CARD_01,M_00139,"(53.561034, 9.989552)","(53.564739, 9.984392)",13.82
TX_000244,2026-02-06 22:19:51,CARD_01,M_00096,"(53.561034, 9.989552)","(53.536493, 10.000194)",18.55
TX_000245,2026-02-07 03:34:59,CARD_01,M_00169,"(53.561034, 9.989552)","(53.568546, 9.9992)",97.33
TX_000246,2026-02-07 05:19:32,CARD_01,M_00149,"(53.561034, 9.989552)","(53.53459, 9.984058)",33.25
TX_000247,2026-02-07 12:05:43,CARD_01,M_00203,"(53.561034, 9.989552)","(53.525011, 10.01379)",13.35
TX_000248,2026-02-07 15:32:48,CARD_01,M_00172,"(53.561034, 9.989552)","(53.508622, 9.977927)",64.79
TX_000249,2026-02-01 21:56:00,CARD_01,M_00326,"(53.561034, 9.989552)","(53.543881, 10.02848)",66.76
TX_000250,2026-02-02 04:35:49,CARD_01,M_00376,"(53.561034, 9.989552)","(53.559692, 9.999931)",14.64
TX_000251,2026-02-02 08:15:03,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",1.86
TX_000252,2026-02-02 10:07:20,CARD_01,M_00300,"(53.561034, 9.989552)","(53.525301, 9.954848)",0.5
TX_000253,2026-02-03 06:40:05,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",20.36
TX_000254,2026-02-03 09:33:16,CARD_01,M_00187,"(53.561034, 9.989552)","(53.520418, 10.03203)",56.45
TX_000255,2026-02-03 12:53:22,CARD_01,M_00149,"(53.561034, 9.989552)","(53.53459, 9.984058)",25.57
TX_000256,2026-02-03 20:05:29,CARD_01,M_00233,"(53.561034, 9.989552)","(53.538087, 9.979086)",17.81
TX_000257,2026-02-03 22:51:38,CARD_01,M_00274,"(53.561034, 9.989552)","(53.541913, 9.968205)",93.35
TX_000258,2026-02-04 00:54:07,CARD_01,M_00329,"(53.561034, 9.989552)","(53.557623, 9.956167)",196.25
TX_000259,2026-02-04 06:13:12,CARD_01,M_00036,"(53.561034, 9.989552)","(53.512725, 9.992905)",5.12
TX_000260,2026-02-04 12:16:13,CARD_01,M_00306,"(53.561034, 9.989552)","(53.588079, 10.027497)",156.33
TX_000261,2026-02-04 18:17:34,CARD_01,M_00202,"(53.561034, 9.989552)","(53.509751, 9.991026)",9.8
TX_000262,2026-02-04 21:57:39,CARD_01,M_00124,"(53.561034, 9.989552)","(53.548064, 10.01135)",13.74
TX_000263,2026-02-05 00:54:52,CARD_01,M_00376,"(53.561034, 9.989552)","(53.559692, 9.999931)",12.21
TX_000264,2026-02-05 06:34:12,CARD_01,M_00027,"(53.561034, 9.989552)","(53.537059, 9.98387)",5.29
TX_000265,2026-02-05 13:29:45,CARD_01,M_00019,"(53.561034, 9.989552)","(53.552841, 9.98473)",3.3
TX_000266,2026-02-05 15:30:27,CARD_01,M_00359,"(53.561034, 9.989552)","(53.560966, 9.999245)",186.36
TX_000267,2026-02-05 18:44:09,CARD_01,M_00139,"(53.561034, 9.989552)","(53.564739, 9.984392)",29.42
TX_000268,2026-02-05 22:31:58,CARD_01,M_00110,"(53.561034, 9.989552)","(53.559976, 10.016939)",0.5
TX_000269,2026-02-06 02:47:29,CARD_01,M_00202,"(53.561034, 9.989552)","(53.509751, 9.991026)",6.95
TX_000270,2026-02-06 09:05:45,CARD_01,M_00358,"(53.561034, 9.989552)","(53.532112, 10.072671)",204.82
TX_000271,2026-02-07 02:35:12,CARD_01,M_00300,"(53.561034, 9.989552)","(53.525301, 9.954848)",0.5
TX_000272,2026-02-07 06:14:38,CARD_01,M_00202,"(53.561034, 9.989552)","(53.509751, 9.991026)",9.78
TX_000273,2026-02-07 13:57:16,CARD_01,M_00124,"(53.561034, 9.989552)","(53.548064, 10.01135)",45.19
TX_000274,2026-02-07 15:31:01,CARD_01,M_00326,"(53.561034, 9.989552)","(53.543881, 10.02848)",186.01
TX_000275,2026-02-07 17:20:48,CARD_01,M_00019,"(53.561034, 9.989552)","(53.552841, 9.98473)",5.37
TX_000276,2026-02-07 19:53:55,CARD_01,M_00359,"(53.561034, 9.989552)","(53.560966, 9.999245)",188.07
TX_000277,2026-02-07 23:16:09,CARD_01,M_00376,"(53.561034, 9.989552)","(53.559692, 9.999931)",11.54
TX_000278,2026-02-05 10:17:00,CARD_01,M_00270,"(53.561034, 9.989552)","(53.521528, 10.028013)",153.95
TX_000279,2026-02-05 12:12:02,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",12.62
TX_000280,2026-02-05 16:29:58,CARD_01,M_00036,"(53.561034, 9.989552)","(53.512725, 9.992905)",3.97
TX_000281,2026-02-05 20:37:40,CARD_01,M_00376,"(53.561034, 9.989552)","(53.559692, 9.999931)",1.89
TX_000282,2026-02-05 20:56:44,CARD_01,M_00139,"(53.561034, 9.989552)","(53.564739, 9.984392)",50.23
TX_000283,2026-02-05 23:52:14,CARD_01,M_00052,"(53.561034, 9.989552)","(53.51895, 9.999239)",46.55
TX_000284,2026-02-06 03:24:03,CARD_01,M_00226,"(53.561034, 9.989552)","(53.550941, 10.038098)",10.58
TX_000285,2026-02-06 06:06:16,CARD_01,M_00272,"(53.561034, 9.989552)","(53.563756, 10.061821)",42.69
TX_000286,2026-02-06 16:21:56,CARD_01,M_00070,"(53.561034, 9.989552)","(53.545807, 10.075305)",19.7
TX_000287,2026-02-06 17:25:00,CARD_01,M_00027,"(53.561034, 9.989552)","(53.537059, 9.98387)",5.39
TX_000288,2026-02-06 19:54:57,CARD_01,M_00139,"(53.561034, 9.989552)","(53.564739, 9.984392)",24.08
TX_000289,2026-02-06 20:05:04,CARD_01,M_00181,"(53.561034, 9.989552)","(53.519211, 9.975719)",59.65
TX_000290,2026-02-06 23:08:41,CARD_01,M_00147,"(53.561034, 9.989552)","(53.552616, 9.973385)",46.97
TX_000291,2026-02-07 01:13:46,CARD_01,M_00187,"(53.561034, 9.989552)","(53.520418, 10.03203)",72.11
TX_000292,2026-02-07 06:49:29,CARD_01,M_00042,"(53.561034, 9.989552)","(53.579156, 9.951644)",45.73
TX_000293,2026-02-07 08:52:30,CARD_01,M_00096,"(53.561034, 9.989552)","(53.536493, 10.000194)",19.48
TX_000294,2026-02-07 12:44:57,CARD_01,M_00040,"(53.561034, 9.989552)","(53.573956, 10.016258)",5.3
TX_000295,2026-02-07 18:39:16,CARD_01,M_00139,"(53.561034, 9.989552)","(53.564739, 9.984392)",26.14
TX_000296,2026-02-07 19:27:27,CARD_01,M_00124,"(53.561034, 9.989552)","(53.548064, 10.01135)",37.67
TX_000297,2026-02-07 23:20:01,CARD_01,M_00139,"(53.561034, 9.989552)","(53.564739, 9.984392)",21.25
TX_000298,2026-02-06 11:15:00,CARD_01,M_00169,"(53.561034, 9.989552)","(53.568546, 9.9992)",68.97
TX_000299,2026-02-06 19:02:44,CARD_01,M_00203,"(53.561034, 9.989552)","(53.525011, 10.01379)",24.39
TX_000300,2026-02-06 22:10:07,CARD_01,M_00149,"(53.561034, 9.989552)","(53.53459, 9.984058)",22.24
TX_000301,2026-02-07 02:19:56,CARD_01,M_00029,"(53.561034, 9.989552)","(53.557022, 10.001532)",3.19
TX_000302,2026-02-07 05:39:21,CARD_01,M_00172,"(53.561034, 9.989552)","(53.508622, 9.977927)",96.42
TX_000303,2026-02-07 09:24:28,CARD_01,M_00070,"(53.561034, 9.989552)","(53.545807, 10.075305)",62.63
TX_000304,2026-02-07 09:59:18,CARD_01,M_00017,"(53.561034, 9.989552)","(53.550383, 10.040639)",2.79
TX_000305,2026-02-07 13:02:22,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",15.14
TX_000306,2026-02-07 17:52:53,CARD_01,M_00376,"(53.561034, 9.989552)","(53.559692, 9.999931)",0.81
TX_000307,2026-02-07 23:01:31,CARD_01,M_00169,"(53.561034, 9.989552)","(53.568546, 9.9992)",62.93
TX_000308,2026-02-06 13:09:00,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",12.19
TX_000309,2026-02-06 18:40:29,CARD_01,M_00284,"(53.561034, 9.989552)","(53.535624, 9.95636)",193.26
TX_000310,2026-02-06 21:54:37,CARD_01,M_00226,"(53.561034, 9.989552)","(53.550941, 10.038098)",20.32
TX_000311,2026-02-06 23:13:36,CARD_01,M_00124,"(53.561034, 9.989552)","(53.548064, 10.01135)",5.49
TX_000312,2026-02-07 04:52:03,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",10.92
TX_000313,2026-02-07 06:41:15,CARD_01,M_00147,"(53.561034, 9.989552)","(53.552616, 9.973385)",21.55
TX_000314,2026-02-07 08:54:58,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",2.59
TX_000315,2026-02-07 09:45:32,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",0.5
TX_000316,2026-02-07 16:58:39,CARD_01,M_00052,"(53.561034, 9.989552)","(53.51895, 9.999239)",51.3
TX_000317,2026-02-07 18:14:16,CARD_01,M_00070,"(53.561034, 9.989552)","(53.545807, 10.075305)",32.2
TX_000318,2026-02-07 19:55:26,CARD_01,M_00016,"(53.561034, 9.989552)","(53.558328, 10.039841)",4.76
TX_000319,2026-02-07 23:09:48,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",25.84
TX_000320,2026-02-06 07:28:00,CARD_01,M_00052,"(53.561034, 9.989552)","(53.51895, 9.999239)",29.35
TX_000321,2026-02-06 14:19:37,CARD_01,M_00146,"(53.561034, 9.989552)","(53.550855, 9.966782)",35.36
TX_000322,2026-02-06 15:29:00,CARD_01,M_00114,"(53.561034, 9.989552)","(53.583748, 9.950796)",0.5
TX_000323,2026-02-06 19:47:14,CARD_01,M_00330,"(53.561034, 9.989552)","(53.569581, 9.988153)",202.96
TX_000324,2026-02-07 01:55:55,CARD_01,M_00070,"(53.561034, 9.989552)","(53.545807, 10.075305)",7.1
TX_000325,2026-02-07 06:36:31,CARD_01,M_00016,"(53.561034, 9.989552)","(53.558328, 10.039841)",5.33
TX_000326,2026-02-07 06:48:24,CARD_01,M_00376,"(53.561034, 9.989552)","(53.559692, 9.999931)",4.39
TX_000327,2026-02-07 08:17:23,CARD_01,M_00036,"(53.561034, 9.989552)","(53.512725, 9.992905)",5.96
TX_000328,2026-02-07 14:44:38,CARD_01,M_00139,"(53.561034, 9.989552)","(53.564739, 9.984392)",49.49
TX_000329,2026-02-07 16:23:13,CARD_01,M_00052,"(53.561034, 9.989552)","(53.51895, 9.999239)",52.44
TX_000330,2026-02-07 17:07:00,CARD_01,M_00027,"(53.561034, 9.989552)","(53.537059, 9.98387)",3.5
TX_000331,2026-02-07 22:28:03,CARD_01,M_00187,"(53.561034, 9.989552)","(53.520418, 10.03203)",31.41
TX_000332,2026-02-06 07:30:00,CARD_01,M_00027,"(53.561034, 9.989552)","(53.537059, 9.98387)",1.73
TX_000333,2026-02-06 11:40:44,CARD_01,M_00358,"(53.561034, 9.989552)","(53.532112, 10.072671)",94.35
TX_000334,2026-02-06 22:46:48,CARD_01,M_00229,"(53.561034, 9.989552)","(53.530355, 9.98799)",13.77
TX_000335,2026-02-07 04:41:03,CARD_01,M_00042,"(53.561034, 9.989552)","(53.579156, 9.951644)",38.15
TX_000336,2026-02-07 10:58:34,CARD_01,M_00187,"(53.561034, 9.989552)","(53.520418, 10.03203)",16.96
TX_000337,2026-02-07 14:30:31,CARD_01,M_00358,"(53.561034, 9.989552)","(53.532112, 10.072671)",96.48
TX_000338,2026-02-07 18:02:58,CARD_01,M_00029,"(53.561034, 9.989552)","(53.557022, 10.001532)",4.43
TX_000339,2026-02-07 23:10:07,CARD_01,M_00277,"(53.561034, 9.989552)","(53.56068, 10.00371)",152.54
TX_000340,2026-02-04 12:48:00,CARD_01,M_00277,"(53.561034, 9.989552)","(53.56068, 10.00371)",151.98
TX_000341,2026-02-04 15:16:21,CARD_01,M_00124,"(53.561034, 9.989552)","(53.548064, 10.01135)",7.89
TX_000342,2026-02-04 16:52:01,CARD_01,M_00229,"(53.561034, 9.989552)","(53.530355, 9.98799)",24.84
TX_000343,2026-02-04 17:58:24,CARD_01,M_00359,"(53.561034, 9.989552)","(53.560966, 9.999245)",125.58
TX_000344,2026-02-04 20:13:02,CARD_01,M_00096,"(53.561034, 9.989552)","(53.536493, 10.000194)",4.3
TX_000345,2026-02-05 03:53:28,CARD_01,M_00124,"(53.561034, 9.989552)","(53.548064, 10.01135)",15.33
TX_000346,2026-02-05 10:47:38,CARD_01,M_00210,"(53.561034, 9.989552)","(53.540027, 9.957764)",16.44
TX_000347,2026-02-05 13:13:14,CARD_01,M_00226,"(53.561034, 9.989552)","(53.550941, 10.038098)",6.15
TX_000348,2026-02-05 18:33:58,CARD_01,M_00284,"(53.561034, 9.989552)","(53.535624, 9.95636)",27.17
TX_000349,2026-02-05 20:14:50,CARD_01,M_00376,"(53.561034, 9.989552)","(53.559692, 9.999931)",2.7
TX_000350,2026-02-06 00:11:47,CARD_01,M_00019,"(53.561034, 9.989552)","(53.552841, 9.98473)",5.57
TX_000351,2026-02-06 07:31:59,CARD_01,M_00096,"(53.561034, 9.989552)","(53.536493, 10.000194)",10.54
TX_000352,2026-02-06 09:43:57,CARD_01,M_00042,"(53.561034, 9.989552)","(53.579156, 9.951644)",34.9
TX_000353,2026-02-06 13:39:30,CARD_01,M_00016,"(53.561034, 9.989552)","(53.558328, 10.039841)",4.4
TX_000354,2026-02-06 17:55:21,CARD_01,M_00184,"(53.561034, 9.989552)","(53.529748, 9.989429)",36.61
TX_000355,2026-02-07 00:24:47,CARD_01,M_00376,"(53.561034, 9.989552)","(53.559692, 9.999931)",20.33
TX_000356,2026-02-07 07:39:28,CARD_01,M_00096,"(53.561034, 9.989552)","(53.536493, 10.000194)",27.16
TX_000357,2026-02-07 12:11:00,CARD_01,M_00017,"(53.561034, 9.989552)","(53.550383, 10.040639)",4.24
TX_000358,2026-02-07 16:43:30,CARD_01,M_00274,"(53.561034, 9.989552)","(53.541913, 9.968205)",105.09
TX_000359,2026-02-07 20:20:27,CARD_01,M_00052,"(53.561034, 9.989552)","(53.51895, 9.999239)",30.46
TX_000360,2026-02-02 07:40:00,CARD_01,M_00233,"(53.561034, 9.989552)","(53.538087, 9.979086)",9.36
TX_000361,2026-02-02 11:01:40,CARD_01,M_00376,"(53.561034, 9.989552)","(53.559692, 9.999931)",8.94
TX_000362,2026-02-02 11:52:02,CARD_01,M_00029,"(53.561034, 9.989552)","(53.557022, 10.001532)",6.38
TX_000363,2026-02-02 20:21:10,CARD_01,M_00270,"(53.561034, 9.989552)","(53.521528, 10.028013)",139.12
TX_000364,2026-02-02 23:28:54,CARD_01,M_00017,"(53.561034, 9.989552)","(53.550383, 10.040639)",3.66
TX_000365,2026-02-03 01:18:21,CARD_01,M_00027,"(53.561034, 9.989552)","(53.537059, 9.98387)",5.32
TX_000366,2026-02-03 10:45:21,CARD_01,M_00040,"(53.561034, 9.989552)","(53.573956, 10.016258)",4.99
TX_000367,2026-02-03 15:52:02,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",15.38
TX_000368,2026-02-03 17:08:14,CARD_01,M_00274,"(53.561034, 9.989552)","(53.541913, 9.968205)",107.97
TX_000369,2026-02-03 19:25:14,CARD_01,M_00181,"(53.561034, 9.989552)","(53.519211, 9.975719)",45.85
TX_000370,2026-02-03 20:30:32,CARD_01,M_00229,"(53.561034, 9.989552)","(53.530355, 9.98799)",39.41
TX_000371,2026-02-03 22:32:38,CARD_01,M_00272,"(53.561034, 9.989552)","(53.563756, 10.061821)",249.51
TX_000372,2026-02-04 00:32:59,CARD_01,M_00036,"(53.561034, 9.989552)","(53.512725, 9.992905)",3.93
TX_000373,2026-02-04 01:13:53,CARD_01,M_00101,"(53.561034, 9.989552)","(53.53525, 9.990258)",17.88
TX_000374,2026-02-04 03:22:46,CARD_01,M_00036,"(53.561034, 9.989552)","(53.512725, 9.992905)",6.6
TX_000375,2026-02-04 04:57:51,CARD_01,M_00042,"(53.561034, 9.989552)","(53.579156, 9.951644)",43.07
TX_000376,2026-02-04 09:42:22,CARD_01,M_00202,"(53.561034, 9.989552)","(53.509751, 9.991026)",7.92
TX_000377,2026-02-04 11:08:36,CARD_01,M_00146,"(53.561034, 9.989552)","(53.550855, 9.966782)",3.68
TX_000378,2026-02-04 12:18:12,CARD_01,M_00329,"(53.561034, 9.989552)","(53.557623, 9.956167)",28.36
TX_000379,2026-02-04 13:24:47,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",10.39
TX_000380,2026-02-04 15:16:11,CARD_01,M_00124,"(53.561034, 9.989552)","(53.548064, 10.01135)",35.52
TX_000381,2026-02-04 21:49:44,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",26.4
TX_000382,2026-02-04 23:14:46,CARD_01,M_00203,"(53.561034, 9.989552)","(53.525011, 10.01379)",7.63
TX_000383,2026-02-05 05:24:11,CARD_01,M_00042,"(53.561034, 9.989552)","(53.579156, 9.951644)",45.66
TX_000384,2026-02-05 12:15:02,CARD_01,M_00042,"(53.561034, 9.989552)","(53.579156, 9.951644)",28.07
TX_000385,2026-02-05 17:16:11,CARD_01,M_00017,"(53.561034, 9.989552)","(53.550383, 10.040639)",7.41
TX_000386,2026-02-05 22:18:55,CARD_01,M_00019,"(53.561034, 9.989552)","(53.552841, 9.98473)",3.62
TX_000387,2026-02-06 00:26:49,CARD_01,M_00214,"(53.561034, 9.989552)","(53.563383, 10.016425)",2.14
TX_000388,2026-02-06 01:02:21,CARD_01,M_00226,"(53.561034, 9.989552)","(53.550941, 10.038098)",18.0
TX_000389,2026-02-06 02:13:53,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",4.9
TX_000390,2026-02-06 06:12:14,CARD_01,M_00019,"(53.561034, 9.989552)","(53.552841, 9.98473)",5.02
TX_000391,2026-02-06 08:08:21,CARD_01,M_00149,"(53.561034, 9.989552)","(53.53459, 9.984058)",28.69
TX_000392,2026-02-06 09:08:54,CARD_01,M_00036,"(53.561034, 9.989552)","(53.512725, 9.992905)",4.45
TX_000393,2026-02-06 11:09:26,CARD_01,M_00226,"(53.561034, 9.989552)","(53.550941, 10.038098)",20.81
TX_000394,2026-02-06 22:03:10,CARD_01,M_00359,"(53.561034, 9.989552)","(53.560966, 9.999245)",0.5
TX_000395,2026-02-07 01:17:54,CARD_01,M_00124,"(53.561034, 9.989552)","(53.548064, 10.01135)",13.6
TX_000396,2026-02-07 04:51:39,CARD_01,M_00359,"(53.561034, 9.989552)","(53.560966, 9.999245)",97.94
TX_000397,2026-02-07 11:47:59,CARD_01,M_00376,"(53.561034, 9.989552)","(53.559692, 9.999931)",7.75
TX_000398,2026-02-07 16:08:27,CARD_01,M_00330,"(53.561034, 9.989552)","(53.569581, 9.988153)",33.77
TX_000399,2026-02-07 18:17:26,CARD_01,M_00124,"(53.561034, 9.989552)","(53.548064, 10.01135)",17.11
TX_000400,2026-02-07 18:39:31,CARD_01,M_00226,"(53.561034, 9.989552)","(53.550941, 10.038098)",15.91
TX_000401,2026-02-06 15:09:00,CARD_01,M_00305,"(53.561034, 9.989552)","(53.546481, 10.014586)",168.8
TX_000402,2026-02-06 20:08:05,CARD_01,M_00344,"(53.561034, 9.989552)","(53.551469, 10.004127)",152.78
TX_000403,2026-02-06 21:58:29,CARD_01,M_00284,"(53.561034, 9.989552)","(53.535624, 9.95636)",94.05
TX_000404,2026-02-07 01:23:43,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",23.9
TX_000405,2026-02-07 08:53:19,CARD_01,M_00184,"(53.561034, 9.989552)","(53.529748, 9.989429)",58.34
TX_000406,2026-02-07 10:11:10,CARD_01,M_00042,"(53.561034, 9.989552)","(53.579156, 9.951644)",16.75
TX_000407,2026-02-07 12:09:34,CARD_01,M_00149,"(53.561034, 9.989552)","(53.53459, 9.984058)",3.3
TX_000408,2026-02-07 15:58:42,CARD_01,M_00210,"(53.561034, 9.989552)","(53.540027, 9.957764)",23.11
TX_000409,2026-02-07 23:17:42,CARD_01,M_00070,"(53.561034, 9.989552)","(53.545807, 10.075305)",33.38
TX_000410,2026-02-03 06:31:00,CARD_01,M_00042,"(53.561034, 9.989552)","(53.579156, 9.951644)",17.81
TX_000411,2026-02-03 12:30:44,CARD_01,M_00052,"(53.561034, 9.989552)","(53.51895, 9.999239)",39.73
TX_000412,2026-02-03 18:13:46,CARD_01,M_00042,"(53.561034, 9.989552)","(53.579156, 9.951644)",18.71
TX_000413,2026-02-04 03:24:56,CARD_01,M_00017,"(53.561034, 9.989552)","(53.550383, 10.040639)",4.92
TX_000414,2026-02-04 04:17:52,CARD_01,M_00210,"(53.561034, 9.989552)","(53.540027, 9.957764)",24.71
TX_000415,2026-02-04 07:17:17,CARD_01,M_00359,"(53.561034, 9.989552)","(53.560966, 9.999245)",157.54
TX_000416,2026-02-04 08:12:04,CARD_01,M_00040,"(53.561034, 9.989552)","(53.573956, 10.016258)",5.89
TX_000417,2026-02-04 10:07:39,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",4.88
TX_000418,2026-02-04 13:13:58,CARD_01,M_00147,"(53.561034, 9.989552)","(53.552616, 9.973385)",0.5
TX_000419,2026-02-04 19:00:15,CARD_01,M_00042,"(53.561034, 9.989552)","(53.579156, 9.951644)",40.71
TX_000420,2026-02-05 03:40:25,CARD_01,M_00036,"(53.561034, 9.989552)","(53.512725, 9.992905)",5.79
TX_000421,2026-02-05 16:05:38,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",13.01
TX_000422,2026-02-05 19:53:35,CARD_01,M_00147,"(53.561034, 9.989552)","(53.552616, 9.973385)",3.63
TX_000423,2026-02-05 22:18:34,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",14.57
TX_000424,2026-02-05 22:44:33,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",19.83
TX_000425,2026-02-06 04:11:13,CARD_01,M_00169,"(53.561034, 9.989552)","(53.568546, 9.9992)",95.17
TX_000426,2026-02-06 06:42:07,CARD_01,M_00149,"(53.561034, 9.989552)","(53.53459, 9.984058)",28.02
TX_000427,2026-02-06 07:55:13,CARD_01,M_00226,"(53.561034, 9.989552)","(53.550941, 10.038098)",10.58
TX_000428,2026-02-06 10:28:42,CARD_01,M_00169,"(53.561034, 9.989552)","(53.568546, 9.9992)",52.84
TX_000429,2026-02-06 21:43:11,CARD_01,M_00329,"(53.561034, 9.989552)","(53.557623, 9.956167)",244.33
TX_000430,2026-02-07 04:18:23,CARD_01,M_00359,"(53.561034, 9.989552)","(53.560966, 9.999245)",41.58
TX_000431,2026-02-02 01:49:00,CARD_01,M_00172,"(53.561034, 9.989552)","(53.508622, 9.977927)",62.72
TX_000432,2026-02-02 08:03:21,CARD_01,M_00094,"(53.561034, 9.989552)","(53.552386, 9.961368)",17.33
TX_000433,2026-02-02 10:41:09,CARD_01,M_00233,"(53.561034, 9.989552)","(53.538087, 9.979086)",21.32
TX_000434,2026-02-02 17:03:23,CARD_01,M_00393,"(53.561034, 9.989552)","(53.54219, 10.037302)",16.41
TX_000435,2026-02-02 18:59:42,CARD_01,M_00359,"(53.561034, 9.989552)","(53.560966, 9.999245)",143.09
TX_000436,2026-02-02 22:56:11,CARD_01,M_00376,"(53.561034, 9.989552)","(53.559692, 9.999931)",8.38
TX_000437,2026-02-03 02:09:30,CARD_01,M_00359,"(53.561034, 9.989552)","(53.560966, 9.999245)",66.7
TX_000438,2026-02-03 05:25:36,CARD_01,M_00052,"(53.561034, 9.989552)","(53.51895, 9.999239)",25.12
TX_000439,2026-02-03 08:26:04,CARD_01,M_00070,"(53.561034, 9.989552)","(53.545807, 10.075305)",8.17
TX_000440,2026-02-03 11:02:26,CARD_01,M_00096,"(53.561034, 9.989552)","(53.536493, 10.000194)",13.62
TX_000441,2026-02-03 13:53:33,CARD_01,M_00110,"(53.561034, 9.989552)","(53.559976, 10.016939)",14.59
TX_000442,2026-02-03 18:36:32,CARD_01,M_00376,"(53.561034, 9.989552)","(53.559692, 9.999931)",11.78
TX_000443,2026-02-03 20:28:14,CARD_01,M_00184,"(53.561034, 9.989552)","(53.529748, 9.989429)",64.26
TX_000444,2026-02-03 21:59:14,CARD_01,M_00052,"(53.561034, 9.989552)","(53.51895, 9.999239)",30.66
TX_000445,2026-02-03 22:40:00,CARD_01,M_00139,"(53.561034, 9.989552)","(53.564739, 9.984392)",6.65
TX_000446,2026-02-03 22:58:15,CARD_01,M_00184,"(53.561034, 9.989552)","(53.529748, 9.989429)",68.68
TX_000447,2026-02-04 03:48:18,CARD_01,M_00187,"(53.561034, 9.989552)","(53.520418, 10.03203)",38.68
TX_000448,2026-02-04 06:20:00,CARD_01,M_00305,"(53.561034, 9.989552)","(53.546481, 10.014586)",159.81
TX_000449,2026-02-04 09:53:59,CARD_01,M_00376,"(53.561034, 9.989552)","(53.559692, 9.999931)",8.32
TX_000450,2026-02-04 10:25:37,CARD_01,M_00042,"(53.561034, 9.989552)","(53.579156, 9.951644)",58.66
TX_000451,2026-02-04 20:35:56,CARD_01,M_00203,"(53.561034, 9.989552)","(53.525011, 10.01379)",0.5
